price,type,bathroom,size,location
165000.0,Apartment,2.0,1882.0,"Oceana Atlantic, Oceana, Palm Jumeirah, Dubai"
320000.0,Villa,4.0,2930.0,"Club Villas at Dubai Hills, Dubai Hills Estate, Dubai"
23500.0,Apartment,2.0,850.0,"Al Jurf 2, Al Jurf, Ajman Downtown, Ajman"
22995.0,Apartment,2.0,900.0,"New Al Taawun Road, Al Taawun, Sharjah"
100000.0,Villa,5.0,3800.0,"Binal Jesrain, Between Two Bridges, Abu Dhabi"
134000.0,Apartment,3.0,1398.0,"Mayan 2, Mayan, Yas Island, Abu Dhabi"
95000.0,Townhouse,4.0,1773.0,"Amaranta 2, Villanova, Dubai Land, Dubai"
36000.0,Apartment,1.0,550.0,"The Bridge, Dubai Sports City, Dubai"
55000.0,Apartment,2.0,904.0,"Ocean Terrace, Marina Square, Al Reem Island, Abu Dhabi"
150000.0,Townhouse,4.0,2200.0,"Reem Community, Arabian Ranches 2, Dubai"
22000.0,Apartment,1.0,599.0,"Marina Apartments G, Al Hamra Marina Residences, Al Hamra Village, Ras Al Khaimah"
150000.0,Villa,3.0,3492.0,"Al Mariah Community, Al Raha Gardens, Abu Dhabi"
320000.0,Villa,3.0,4000.0,"Saheel 1, Saheel, Arabian Ranches, Dubai"
54999.0,Apartment,2.0,812.0,"The Polo Residence, Meydan Avenue, Meydan, Dubai"
66000.0,Apartment,2.0,825.0,"The Wings, Arjan, Dubai"
50000.0,Apartment,2.0,1001.0,"Evershine Gardens, Arjan, Dubai"
140000.0,Townhouse,3.0,1988.0,"Camelia 1, Camelia, Arabian Ranches 2, Dubai"
95000.0,Apartment,2.0,1111.0,"Creek Gate, Dubai Creek Harbour (The Lagoons), Dubai"
270000.0,Villa,3.0,3631.0,"Lila, Arabian Ranches 2, Dubai"
,Apartment,2.0,1685.0,"Golden Sands 1, Mankhool, Bur Dubai, Dubai"
96000.0,Apartment,2.0,1169.0,"Amwaj 4, Amwaj, Jumeirah Beach Residence, Dubai"
105000.0,Apartment,2.0,964.0,"Sparkle Tower 2, Sparkle Towers, Dubai Marina, Dubai"
135000.0,Villa,4.0,4500.0,"Bawabat Al Sharq, Baniyas East, Baniyas, Abu Dhabi"
120000.0,Apartment,2.0,1183.0,"Trident Grand Residence, Dubai Marina, Dubai"
65000.0,Apartment,2.0,785.0,"Gulf Paradise, Saadiyat Island, Abu Dhabi"
47999.0,Apartment,1.0,696.0,"Waters Edge, Yas Island, Abu Dhabi"
135000.0,Villa,4.0,4466.0,"La Quinta, Villanova, Dubai Land, Dubai"
30000.0,Apartment,1.0,890.0,"Royal breeze 3, Royal Breeze, Al Hamra Village, Ras Al Khaimah"
36000.0,Apartment,1.0,392.0,"Azizi Aura, Jebel Ali, Dubai"
35000.0,Apartment,1.0,677.0,"Lincoln Park, Arjan, Dubai"
34000.0,Apartment,1.0,1010.0,"Khalifa City A, Khalifa City, Abu Dhabi"
350000.0,Villa,6.0,4689.0,"Legacy, Jumeirah Park, Dubai"
29990.0,Apartment,3.0,1500.0,"New Al Taawun Road, Al Taawun, Sharjah"
44000.0,Apartment,1.0,1199.0,"Khalifa City A, Khalifa City, Abu Dhabi"
18998.0,Apartment,1.0,850.0,"New Al Taawun Road, Al Taawun, Sharjah"
21990.0,Apartment,1.0,1000.0,"New Al Taawun Road, Al Taawun, Sharjah"
85000.0,Apartment,1.0,1136.0,"Belgravia 2, Belgravia, Jumeirah Village Circle, Dubai"
105000.0,Apartment,3.0,1670.0,"Goldcrest Views 2, Lake Almas West, Jumeirah Lake Towers, Dubai"
40000.0,Apartment,3.0,1244.0,"Royal breeze 2, Royal Breeze, Al Hamra Village, Ras Al Khaimah"
64999.0,Apartment,2.0,990.0,"Palace Tower 2, Palace Towers, Dubai Silicon Oasis, Dubai"
350000.0,Villa,6.0,5479.0,"Legacy, Jumeirah Park, Dubai"
28000.0,Apartment,2.0,1000.0,"Al Mahatta, Al Qasemiya, Sharjah"
95000.0,Villa,3.0,1732.0,"Amaranta, Villanova, Dubai Land, Dubai"
260000.0,Villa,6.0,4802.0,"Whitefield 1, Whitefield, DAMAC Hills, Dubai"
89200.0,Apartment,3.0,1420.0,"Burj Mohammed Bin Rashid at WTC, Corniche Road, Abu Dhabi"
105000.0,Townhouse,4.0,2025.0,"Sama Townhouses, Town Square, Dubai"
32999.0,Apartment,1.0,550.0,"Al Qubaisat, Al Mushrif, Abu Dhabi"
95000.0,Townhouse,3.0,1733.0,"Amaranta 2, Villanova, Dubai Land, Dubai"
250000.0,Apartment,2.0,1292.0,"Sunrise Bay Tower 2, EMAAR Beachfront, Dubai Harbour, Dubai"
70000.0,Apartment,3.0,1600.0,"Silicon plaza, Barsha Heights (Tecom), Dubai"
168000.0,Apartment,2.0,1138.0,"5242, Dubai Marina, Dubai"
85000.0,Townhouse,2.0,1937.0,"Nakheel Townhouses, Jumeirah Village Circle, Dubai"
90000.0,Apartment,,850.0,"The Links Golf Apartments, The Links, The Views, Dubai"
47000.0,Apartment,2.0,994.0,"Fortunato, Jumeirah Village Circle, Dubai"
125000.0,Apartment,3.0,1652.0,"Al Fattan Marine Tower, Al Fattan Marine Towers, Jumeirah Beach Residence, Dubai"
200000.0,Villa,4.0,2387.0,"Maple 3, Maple at Dubai Hills Estate, Dubai Hills Estate, Dubai"
175000.0,Villa,4.0,2527.0,"Marina Wharf 2, Marina Wharf, Dubai Marina, Dubai"
125000.0,Townhouse,4.0,2060.0,"Camelia, Arabian Ranches 2, Dubai"
200000.0,Apartment,2.0,1390.0,"Sunrise Bay, EMAAR Beachfront, Dubai Harbour, Dubai"
78000.0,Apartment,4.0,1407.0,"Safi II, Safi, Town Square, Dubai"
140000.0,Townhouse,4.0,2043.0,"Richmond, DAMAC Hills, Dubai"
49999.0,Apartment,1.0,671.0,"The Bridges, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
310000.0,Apartment,3.0,1452.0,"The Address Residence Fountain Views 1, The Address Residence Fountain Views, Downtown Dubai, Dubai"
33000.0,Apartment,1.0,619.0,"Lincoln Park, Arjan, Dubai"
205000.0,Villa,6.0,5800.0,"Al Mushrif Villas, Al Mushrif, Abu Dhabi"
60000.0,Apartment,2.0,1199.0,"The Wings, Arjan, Dubai"
220000.0,Apartment,3.0,1119.0,"5242, Dubai Marina, Dubai"
29999.0,Apartment,1.0,550.0,"Al Qubaisat, Al Mushrif, Abu Dhabi"
180000.0,Townhouse,3.0,2093.0,"Maple 3, Maple at Dubai Hills Estate, Dubai Hills Estate, Dubai"
72000.0,Apartment,2.0,1408.0,"The Wings, Arjan, Dubai"
450000.0,Apartment,4.0,2021.0,"The Address Sky View Tower 2, The Address Sky View Towers, Downtown Dubai, Dubai"
29999.0,Apartment,1.0,500.0,"Al Qubaisat, Al Mushrif, Abu Dhabi"
138000.0,Apartment,2.0,1030.0,"29 Burj Boulevard Tower 2, 29 Burj Boulevard, Downtown Dubai, Dubai"
115000.0,Townhouse,3.0,2486.0,"Mira 2, Mira, Reem, Dubai"
26000.0,Apartment,2.0,846.0,"Julphar Residential Tower, Julphar Towers, Al Nakheel, Ras Al Khaimah"
65000.0,Apartment,2.0,912.0,"Al Ghaf 1, Arjan, Dubai"
138000.0,Apartment,3.0,1359.0,"Amna, Al Habtoor City, Business Bay, Dubai"
100000.0,Apartment,2.0,854.0,"29 Burj Boulevard Tower 2, 29 Burj Boulevard, Downtown Dubai, Dubai"
55000.0,Apartment,2.0,928.0,"Zahra Apartments 1A, Zahra Apartments, Town Square, Dubai"
38000.0,Apartment,1.0,630.0,"The Bridge, Dubai Sports City, Dubai"
60000.0,Apartment,3.0,1388.0,"SPICA Residential, Jumeirah Village Circle, Dubai"
130000.0,Townhouse,3.0,1507.0,"Camelia 1, Camelia, Arabian Ranches 2, Dubai"
87000.0,Apartment,2.0,851.0,"Bellevue Tower 2, Bellevue Towers, Downtown Dubai, Dubai"
275000.0,Villa,5.0,3380.0,"Legacy, Jumeirah Park, Dubai"
155000.0,Apartment,2.0,1040.0,"Serenia Residences North, Serenia Residences The Palm, Palm Jumeirah, Dubai"
450000.0,Penthouse,6.0,4844.0,"Al Tamr, Shoreline Apartments, Palm Jumeirah, Dubai"
50999.0,Apartment,2.0,807.0,"Azizi Star, Al Furjan, Dubai"
145000.0,Villa,4.0,2282.0,"Sas Al Nakheel Village, Sas Al Nakheel, Abu Dhabi"
75000.0,Apartment,2.0,850.0,"Al Sana 1, Al Muneera, Al Raha Beach, Abu Dhabi"
29999.0,Apartment,1.0,485.0,"Jasmine, DAMAC Hills, Dubai"
350000.0,Apartment,4.0,1900.0,"Sunrise Bay, EMAAR Beachfront, Dubai Harbour, Dubai"
118000.0,Townhouse,4.0,2200.0,"Amaranta, Villanova, Dubai Land, Dubai"
110000.0,Townhouse,3.0,1934.0,"Amaranta 2, Villanova, Dubai Land, Dubai"
32999.0,Apartment,1.0,550.0,"Al Saada Street, Al Mushrif, Abu Dhabi"
32999.0,Apartment,1.0,550.0,"Al Saada Street, Al Mushrif, Abu Dhabi"
85000.0,Townhouse,2.0,1937.0,"Nakheel Townhouses, Jumeirah Village Circle, Dubai"
136200.0,Apartment,4.0,2129.0,"Burj Mohammed Bin Rashid at WTC, Corniche Road, Abu Dhabi"
40000.0,Apartment,1.0,376.0,"Bloom Towers, Jumeirah Village Circle, Dubai"
32999.0,Apartment,1.0,550.0,"Al Dhafrah Street, Al Mushrif, Abu Dhabi"
60000.0,Apartment,2.0,1023.0,"Al Rawdah, Abu Dhabi"
55000.0,Apartment,3.0,1188.0,"Hub Canal 2, Hub-Golf Towers, Dubai Sports City, Dubai"
26000.0,Apartment,1.0,656.0,"Golf Apartments, Al Hamra Village, Ras Al Khaimah"
40000.0,Apartment,1.0,423.0,"Oxford Boulevard, Jumeirah Village Circle, Dubai"
45000.0,Apartment,1.0,489.0,"Vincitore Boulevard, Arjan, Dubai"
96030.0,Apartment,3.0,1625.0,"Al Rayyana, Khalifa City, Abu Dhabi"
180000.0,Apartment,4.0,4393.0,"Marina Sail, Dubai Marina, Dubai"
45000.0,Townhouse,3.0,1410.0,"Basswood, Damac Hills 2, Dubai"
550000.0,Villa,7.0,10500.0,"Al Barsha South 1, Al Barsha South, Al Barsha, Dubai"
140000.0,Townhouse,3.0,1988.0,"Camelia 2, Camelia, Arabian Ranches 2, Dubai"
,Townhouse,4.0,2143.0,"Camelia 2, Camelia, Arabian Ranches 2, Dubai"
95000.0,Apartment,2.0,1347.0,"Chaimaa Avenue Residences, Jumeirah Village Circle, Dubai"
168000.0,Apartment,2.0,1131.0,"5242, Dubai Marina, Dubai"
114000.0,Apartment,1.0,679.0,"5242, Dubai Marina, Dubai"
174000.0,Apartment,2.0,1131.0,"5242, Dubai Marina, Dubai"
190000.0,Apartment,3.0,1848.0,"Mamsha Al Saadiyat, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi"
230000.0,Apartment,4.0,1768.0,"Downtown Views, Downtown Dubai, Dubai"
59900.0,Apartment,1.0,550.0,"Palm Views East, Palm Views, Palm Jumeirah, Dubai"
250000.0,Apartment,4.0,2408.0,"Horizon Tower, Dubai Marina, Dubai"
170000.0,Apartment,3.0,1008.0,"5242, Dubai Marina, Dubai"
350000.0,Villa,4.0,4359.0,"Palma, Arabian Ranches 2, Dubai"
250000.0,Apartment,4.0,1591.0,"5242, Dubai Marina, Dubai"
260000.0,Apartment,4.0,1747.0,"5242, Dubai Marina, Dubai"
105000.0,Apartment,2.0,827.0,"Studio One, Dubai Marina, Dubai"
270000.0,Villa,5.0,5528.0,"Legacy Nova Villas, Jumeirah Park, Dubai"
220000.0,Villa,3.0,2998.0,"Al Reem 1, Al Reem, Arabian Ranches, Dubai"
117000.0,Apartment,2.0,1187.0,"Concorde Tower, Lake Almas East, Jumeirah Lake Towers, Dubai"
33000.0,Apartment,1.0,599.0,"Lincoln Park, Arjan, Dubai"
85000.0,Apartment,4.0,1407.0,"Safi I, Safi, Town Square, Dubai"
65000.0,Townhouse,3.0,1882.0,"Centaury, The Roots DAMAC Hills 2, Dubai"
100000.0,Apartment,3.0,1486.0,"Mudon Views, Mudon, Dubai"
180000.0,Apartment,3.0,1531.0,"Bahwan Tower Downtown, Downtown Dubai, Dubai"
130000.0,Apartment,3.0,1826.0,"The Haven Residences, Jumeirah Village Circle, Dubai"
175000.0,Townhouse,4.0,2300.0,"Maple 3, Maple at Dubai Hills Estate, Dubai Hills Estate, Dubai"
85000.0,Townhouse,4.0,1733.0,"Amaranta, Villanova, Dubai Land, Dubai"
200000.0,Townhouse,4.0,2896.0,"Maple 2, Maple at Dubai Hills Estate, Dubai Hills Estate, Dubai"
100000.0,Apartment,3.0,1550.0,"Bloom Marina, Al Bateen, Abu Dhabi"
168000.0,Apartment,2.0,1138.0,"5242, Dubai Marina, Dubai"
85000.0,Townhouse,2.0,1937.0,"Nakheel Townhouses, Jumeirah Village Circle, Dubai"
,Apartment,2.0,845.0,"Al Kifaf Apartments, Karama, Dubai"
75000.0,Apartment,2.0,1076.0,"Burj Alkhair, Zayed the First Street, Al Khalidiya, Abu Dhabi"
90000.0,Townhouse,3.0,2822.0,"Bayti Townhouses, Al Hamra Village, Ras Al Khaimah"
38000.0,Apartment,2.0,1067.0,"Golf Apartments, Al Hamra Village, Ras Al Khaimah"
105000.0,Apartment,2.0,880.0,"Damac Heights, Dubai Marina, Dubai"
230000.0,Apartment,4.0,1804.0,"Downtown Views, Downtown Dubai, Dubai"
85000.0,Apartment,4.0,1431.0,"Gulf Paradise, Saadiyat Island, Abu Dhabi"
85000.0,Apartment,4.0,2314.0,"Muraijeb Tower, Hamdan Street, Abu Dhabi"
360000.0,Apartment,7.0,3500.0,"Balqis Residences, Kingdom of Sheba, Palm Jumeirah, Dubai"
130000.0,Townhouse,4.0,2901.0,"Naseem Townhouses, Town Square, Dubai"
120000.0,Apartment,4.0,1600.0,"Al Haseer, Shoreline Apartments, Palm Jumeirah, Dubai"
110000.0,Villa,3.0,2170.0,"Mira 4, Mira, Reem, Dubai"
170000.0,Apartment,2.0,1511.0,"Amna, Al Habtoor City, Business Bay, Dubai"
80000.0,Townhouse,4.0,2745.0,"The Townhouses at Al Hamra Village, Al Hamra Village, Ras Al Khaimah"
,Apartment,3.0,1472.0,"Golden Sands 14, Mankhool, Bur Dubai, Dubai"
105000.0,Apartment,1.0,463.0,"29 Burj Boulevard Tower 1, 29 Burj Boulevard, Downtown Dubai, Dubai"
105000.0,Apartment,3.0,1486.0,"Eclipse Twin Towers, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
55000.0,Apartment,2.0,807.0,"Eclipse Twin Towers, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
,Apartment,3.0,1602.0,"Golden Sands 14, Mankhool, Bur Dubai, Dubai"
62000.0,Apartment,2.0,962.0,"Golden Sands 14, Mankhool, Bur Dubai, Dubai"
,Apartment,4.0,2457.0,"Silver Sands 2, Mankhool, Bur Dubai, Dubai"
28999.0,Apartment,1.0,425.0,"Siraj Tower, Arjan, Dubai"
,Apartment,2.0,845.0,"Al Kifaf Apartments, Karama, Dubai"
50000.0,Apartment,2.0,1298.0,"Zarooni Building, Dubai Silicon Oasis, Dubai"
103500.0,Apartment,3.0,1108.0,"Canal Residence, Al Reem Island, Abu Dhabi"
62000.0,Apartment,2.0,953.0,"Golden Sands 14, Mankhool, Bur Dubai, Dubai"
25000.0,Apartment,1.0,350.0,"The Spirit, Dubai Sports City, Dubai"
200000.0,Villa,5.0,2724.0,"Luluat Al Raha, Al Raha Beach, Abu Dhabi"
140000.0,Apartment,2.0,1350.0,"Bayz by Danube, Business Bay, Dubai"
120000.0,Apartment,3.0,1300.0,"Shams 2, Shams, Jumeirah Beach Residence, Dubai"
195000.0,Townhouse,5.0,2724.0,"Luluat Al Raha, Al Raha Beach, Abu Dhabi"
96000.0,Apartment,2.0,851.0,"Bellevue Tower 2, Bellevue Towers, Downtown Dubai, Dubai"
290000.0,Apartment,5.0,2236.0,"Mamsha Al Saadiyat, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi"
29950.0,Apartment,1.0,343.0,"Bloom Heights, Jumeirah Village Circle, Dubai"
365000.0,Villa,7.0,4080.0,"Luluat Al Raha, Al Raha Beach, Abu Dhabi"
200000.0,Apartment,3.0,1337.0,"Damac Heights, Dubai Marina, Dubai"
50000.0,Apartment,2.0,826.0,"Bawabat Al Sharq, Baniyas East, Baniyas, Abu Dhabi"
140000.0,Apartment,3.0,1254.0,"Cayan Tower, Dubai Marina, Dubai"
83999.0,Apartment,1.0,592.0,"Safeer Tower, Dubai Marina, Dubai"
200000.0,Villa,4.0,2970.0,"Maple 1, Maple at Dubai Hills Estate, Dubai Hills Estate, Dubai"
39800.0,Apartment,2.0,903.0,"Burj View Residence, Arjan, Dubai"
113999.0,Apartment,1.0,893.0,"Safeer Tower, Dubai Marina, Dubai"
,Apartment,3.0,1472.0,"Golden Sands 14, Mankhool, Bur Dubai, Dubai"
140000.0,Apartment,2.0,1350.0,"Bayz by Danube, Business Bay, Dubai"
120000.0,Apartment,3.0,1300.0,"Shams 2, Shams, Jumeirah Beach Residence, Dubai"
195000.0,Townhouse,5.0,2724.0,"Luluat Al Raha, Al Raha Beach, Abu Dhabi"
96000.0,Apartment,2.0,851.0,"Bellevue Tower 2, Bellevue Towers, Downtown Dubai, Dubai"
290000.0,Apartment,5.0,2236.0,"Mamsha Al Saadiyat, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi"
29950.0,Apartment,1.0,343.0,"Bloom Heights, Jumeirah Village Circle, Dubai"
365000.0,Villa,7.0,4080.0,"Luluat Al Raha, Al Raha Beach, Abu Dhabi"
200000.0,Apartment,3.0,1337.0,"Damac Heights, Dubai Marina, Dubai"
50000.0,Apartment,2.0,826.0,"Bawabat Al Sharq, Baniyas East, Baniyas, Abu Dhabi"
140000.0,Apartment,3.0,1254.0,"Cayan Tower, Dubai Marina, Dubai"
28000.0,Apartment,1.0,650.0,"Khalifa City A, Khalifa City, Abu Dhabi"
25000.0,Apartment,1.0,500.0,"Khalifa City A, Khalifa City, Abu Dhabi"
195000.0,Villa,7.0,7500.0,"Binal Jesrain, Between Two Bridges, Abu Dhabi"
32000.0,Apartment,2.0,1200.0,"Al Fardan Centre, Al Majaz 3, Al Majaz, Sharjah"
164000.0,Apartment,4.0,1741.0,"The cove, Dubai Creek Harbour (The Lagoons), Dubai"
79000.0,Apartment,3.0,1475.0,"Golden Sands 14, Mankhool, Bur Dubai, Dubai"
62000.0,Apartment,2.0,953.0,"Golden Sands 14, Mankhool, Bur Dubai, Dubai"
140000.0,Townhouse,3.0,2060.0,"Camelia 1, Camelia, Arabian Ranches 2, Dubai"
62000.0,Apartment,2.0,953.0,"Golden Sands 14, Mankhool, Bur Dubai, Dubai"
39999.0,Apartment,1.0,900.0,"Al Qubaisat, Al Mushrif, Abu Dhabi"
95000.0,Apartment,1.0,803.0,"Amna, Al Habtoor City, Business Bay, Dubai"
150411.0,Apartment,6.0,2850.0,"Burj Mohammed Bin Rashid at WTC, Corniche Road, Abu Dhabi"
134000.0,Apartment,3.0,1398.0,"Mayan 2, Mayan, Yas Island, Abu Dhabi"
95000.0,Townhouse,4.0,1773.0,"Amaranta 2, Villanova, Dubai Land, Dubai"
68000.0,Apartment,2.0,1384.0,"AR1, Al Nahda 1, Al Nahda, Dubai"
36000.0,Apartment,1.0,550.0,"The Bridge, Dubai Sports City, Dubai"
58000.0,Apartment,2.0,1400.0,"Sama Tower, Electra Street, Abu Dhabi"
55000.0,Apartment,2.0,904.0,"Ocean Terrace, Marina Square, Al Reem Island, Abu Dhabi"
190000.0,Apartment,2.0,1071.0,"The Address Residence Fountain Views 3, The Address Residence Fountain Views, Downtown Dubai, Dubai"
68000.0,Apartment,2.0,1384.0,"AR1, Al Nahda 1, Al Nahda, Dubai"
150000.0,Townhouse,4.0,2200.0,"Reem Community, Arabian Ranches 2, Dubai"
22000.0,Apartment,1.0,599.0,"Marina Apartments G, Al Hamra Marina Residences, Al Hamra Village, Ras Al Khaimah"
28000.0,Apartment,3.0,1430.0,"Ajman One Tower 8, Ajman One, Ajman Downtown, Ajman"
150000.0,Villa,3.0,3492.0,"Al Mariah Community, Al Raha Gardens, Abu Dhabi"
300000.0,Apartment,3.0,1350.0,"Vida Residence Downtown, Downtown Dubai, Dubai"
88000.0,Apartment,2.0,910.0,"Burj Views C, Burj Views, Downtown Dubai, Dubai"
50000.0,Villa,3.0,1400.0,"Al Manaseer, Al Ain"
50000.0,Apartment,2.0,1400.0,"Marina Apartments H, Al Hamra Marina Residences, Al Hamra Village, Ras Al Khaimah"
185000.0,Apartment,3.0,1723.0,"The Fairmont Palm Residence North, The Fairmont Palm Residences, Palm Jumeirah, Dubai"
149786.0,Apartment,4.0,2300.0,"Burj Mohammed Bin Rashid at WTC, Corniche Road, Abu Dhabi"
60000.0,Apartment,2.0,939.0,"Sun Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
50000.0,Apartment,2.0,735.0,"Bloom Heights, Jumeirah Village Circle, Dubai"
70000.0,Apartment,2.0,892.0,"Park Tower A, Park Towers, DIFC, Dubai"
55000.0,Apartment,2.0,767.0,"Aria, Jumeirah Village Circle, Dubai"
260000.0,Villa,5.0,4843.0,"The Cedars, Yas Acres, Yas Island, Abu Dhabi"
60000.0,Townhouse,5.0,1881.0,"Aurum Villas, Zinnia, Damac Hills 2, Dubai"
60000.0,Apartment,2.0,801.0,"Chaimaa Avenue Residences, Jumeirah Village Circle, Dubai"
70000.0,Villa,4.0,15000.0,"Al Dhait South, Al Dhait, Ras Al Khaimah"
320000.0,Villa,3.0,4000.0,"Saheel 1, Saheel, Arabian Ranches, Dubai"
34000.0,Apartment,1.0,552.0,"Dana Tower, Jumeirah Village Circle, Dubai"
135000.0,Apartment,2.0,1007.0,"No.9, Dubai Marina, Dubai"
75000.0,Apartment,2.0,1184.0,"Signature Livings, Jumeirah Village Circle, Dubai"
54999.0,Apartment,2.0,812.0,"The Polo Residence, Meydan Avenue, Meydan, Dubai"
35000.0,Apartment,2.0,1000.0,"Al Ameriya, Al Jimi, Al Ain"
66000.0,Apartment,2.0,825.0,"The Wings, Arjan, Dubai"
50000.0,Apartment,2.0,1001.0,"Evershine Gardens, Arjan, Dubai"
350000.0,Villa,6.0,4689.0,"Legacy, Jumeirah Park, Dubai"
19000.0,Apartment,2.0,757.0,"City Tower, Al Naemiyah, Ajman"
190000.0,Apartment,2.0,1071.0,"The Address Residence Fountain Views 3, The Address Residence Fountain Views, Downtown Dubai, Dubai"
28000.0,Apartment,1.0,400.0,"Nova Tower, Dubai Silicon Oasis, Dubai"
150000.0,Townhouse,3.0,1988.0,"Camelia 1, Camelia, Arabian Ranches 2, Dubai"
104999.0,Apartment,3.0,1538.0,"Eclipse Twin Towers, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
85000.0,Villa,5.0,4000.0,"Al Dafeinah, Asharej, Al Ain"
,Apartment,2.0,845.0,"Al Kifaf Apartments, Karama, Dubai"
38000.0,Apartment,2.0,1276.0,"Julphar Residential Tower, Julphar Towers, Al Nakheel, Ras Al Khaimah"
270000.0,Villa,6.0,6793.0,"Samara, Arabian Ranches 2, Dubai"
45000.0,Apartment,1.0,617.0,"Zaya Hameni, Jumeirah Village Circle, Dubai"
70875.0,Apartment,1.0,576.0,"Marina Rise Tower, Al Reem Island, Abu Dhabi"
34000.0,Apartment,2.0,850.0,"Al Qusais 1, Al Qusais Residential Area, Al Qusais, Dubai"
175000.0,Apartment,3.0,1650.0,"Cayan Tower, Dubai Marina, Dubai"
45000.0,Apartment,2.0,1200.0,"Defense Road, City Downtown, Abu Dhabi"
115000.0,Apartment,1.0,761.0,"La Côte, La Mer, Jumeirah, Dubai"
29999.0,Apartment,3.0,1450.0,"Street 64, Al Nahda, Sharjah"
52000.0,Apartment,1.0,809.0,"The White Palace, Dubai Silicon Oasis, Dubai"
53000.0,Apartment,3.0,1654.0,"Green Land Compound, Al Markhaniya, Al Ain"
310000.0,Villa,3.0,2932.0,"Club Villas at Dubai Hills, Dubai Hills Estate, Dubai"
68000.0,Apartment,2.0,1384.0,"AR1, Al Nahda 1, Al Nahda, Dubai"
28000.0,Apartment,1.0,355.0,"The Spirit, Dubai Sports City, Dubai"
,Apartment,3.0,2201.0,"Manara Tower, Al Khalidiya, Abu Dhabi"
95000.0,Apartment,2.0,961.0,"Al Majara 2, Al Majara, Dubai Marina, Dubai"
34000.0,Apartment,2.0,1050.0,"Lagoon B3, The Lagoons, Mina Al Arab, Ras Al Khaimah"
1300000.0,Apartment,7.0,11022.0,"Ocean Heights, Dubai Marina, Dubai"
300000.0,Apartment,3.0,2638.0,"Ashjar, Al Barari, Dubai"
21000.0,Apartment,1.0,452.0,"Kahraman, Bab Al Bahar, Al Marjan Island, Ras Al Khaimah"
50000.0,Apartment,3.0,945.0,"Pacific Tonga, Pacific, Al Marjan Island, Ras Al Khaimah"
240000.0,Apartment,3.0,1744.0,"Anantara Residences - South, Anantara Residences, Palm Jumeirah, Dubai"
110000.0,Apartment,1.0,789.0,"La Côte, La Mer, Jumeirah, Dubai"
,Apartment,3.0,2013.0,"Golden Sands 9, Mankhool, Bur Dubai, Dubai"
42000.0,Apartment,2.0,1050.0,"Al Qusais 1, Al Qusais Residential Area, Al Qusais, Dubai"
60000.0,Apartment,3.0,2314.0,"Al Maqtaa village, Al Maqtaa, Abu Dhabi"
,Apartment,2.0,1685.0,"Golden Sands 1, Mankhool, Bur Dubai, Dubai"
75000.0,Villa,7.0,3200.0,"Al Mwaihat 3, Al Mwaihat, Ajman"
39950.0,Apartment,3.0,1243.0,"Royal breeze 2, Royal Breeze, Al Hamra Village, Ras Al Khaimah"
239499.0,Apartment,4.0,1929.0,"Balqis Residences, Kingdom of Sheba, Palm Jumeirah, Dubai"
195000.0,Apartment,3.0,2336.0,"Park Place Tower, Sheikh Zayed Road, Dubai"
230000.0,Apartment,4.0,2414.0,"Golden Mile 10, Golden Mile, Palm Jumeirah, Dubai"
950000.0,Villa,7.0,13858.0,"Jasmine Leaf 6, Jasmine Leaf, Al Barari, Dubai"
295000.0,Apartment,3.0,2647.0,"Seventh Heaven, Al Barari, Dubai"
145000.0,Apartment,2.0,1256.0,"La Côte, La Mer, Jumeirah, Dubai"
40000.0,Apartment,2.0,745.0,"Pacific Bora Bora, Pacific, Al Marjan Island, Ras Al Khaimah"
,Apartment,4.0,2400.0,"Golden Sands 7, Mankhool, Bur Dubai, Dubai"
27000.0,Apartment,1.0,398.0,"Hera Tower, Dubai Sports City, Dubai"
32000.0,Apartment,1.0,810.0,"Al Qusais 1, Al Qusais Residential Area, Al Qusais, Dubai"
37000.0,Apartment,1.0,502.0,"Reef Residence, District 13, Jumeirah Village Circle, Dubai"
78000.0,Apartment,2.0,1223.0,"Pantheon Elysee, Jumeirah Village Circle, Dubai"
43000.0,Apartment,1.0,513.0,"Reef Residence, District 13, Jumeirah Village Circle, Dubai"
165000.0,Villa,6.0,3584.0,"Villa Pera, Jumeirah Village Circle, Dubai"
38000.0,Apartment,2.0,784.0,"La Riviera Estate A, La Riviera Estate, Jumeirah Village Circle, Dubai"
10999.0,Apartment,1.0,390.0,"Fire Station Road, Muwaileh, Sharjah"
115000.0,Villa,3.0,3371.0,"Mira Oasis 1, Mira Oasis, Reem, Dubai"
130000.0,Apartment,1.0,794.0,"La Côte, La Mer, Jumeirah, Dubai"
,Apartment,2.0,905.0,"Golden Sands 14, Mankhool, Bur Dubai, Dubai"
145000.0,Apartment,2.0,1207.0,"La Côte, La Mer, Jumeirah, Dubai"
77000.0,Apartment,1.0,833.0,"Belgravia 3, Belgravia, Jumeirah Village Circle, Dubai"
